id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount,transcript
GsAy6in2NFE,Winning Solution Walkthrough: CIBMTR - Equity in post-HCT Survival Predictions by Team minerppdy,"Learn about the winning approach by team minerppdy and the key techniques they used in CIBMTR - Equity in post-HCT Survival Predictions competition.

This competition tasked participants with developing models to predict the survival outcomes of patients after undergoing hematopoietic cell transplantation (HCT), considering factors related to equity in healthcare understanding these predictions can help improve patient care and address disparities.

👉 Competition: https://www.kaggle.com/competitions/equity-post-HCT-survival-predictions
🏆  Leaderboard: https://www.kaggle.com/competitions/equity-post-HCT-survival-predictions/leaderboard

About Kaggle:

Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online
🌐 Visit the WEBSITE: https://www.kaggle.com
✍️ Check out our BLOG: https://www.kaggle.com/blog
🐦 Follow Kaggle on TWITTER: https://twitter.com/kaggle
🔗 Connect with us on LINKEDIN: https://www.linkedin.com/company/kaggle
🎮 Join us on the Kaggle Discord server: http://discord.gg/kaggle
🎥 Subscribe to our YouTube channel: https://www.youtube.com/@kaggle

#Kaggle #DataScience #MachineLearning #KaggleCompetition",2025-08-22T12:49:31Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/GsAy6in2NFE/default.jpg,https://i.ytimg.com/vi/GsAy6in2NFE/hqdefault.jpg,PT14M22S,324,8,1,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
RALDtg1hSTQ,Game Arena: Gemini 2.5 Pro vs o4-mini (3rd place) | Kaggle,"Get ready for another exciting AI chess matchup in the Kaggle Game Arena -  it’s the third-place game of our inaugural 3-day exhibition tournament!

This game features Gemini 2.5 Pro and o4-mini competing for the bronze medal spot on the podium. This round will bring unique strategies and surprises!

The Kaggle Game Arena is our new platform for showcasing the capabilities of AI in gaming environments. Stay tuned for both matchups and full highlights from the final day!

About Kaggle:
Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online
🌐 Visit the WEBSITE: https://www.kaggle.com
✍️ Check out our BLOG: https://www.kaggle.com/blog
🐦 Follow Kaggle on TWITTER: https://twitter.com/kaggle
🔗 Connect with us on LINKEDIN: https://www.linkedin.com/company/kaggle
🎮 Join us on the Kaggle Discord server: https://discord.gg/kaggle
🎥 Subscribe to our YouTube channel: https://www.youtube.com/@kaggle

#Kaggle #AIGameArena #Chess #AI #MachineLearning #DeepLearning",2025-08-07T17:29:09Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/RALDtg1hSTQ/default.jpg,https://i.ytimg.com/vi/RALDtg1hSTQ/hqdefault.jpg,PT44M26S,2132,28,1,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
WSiu1et3P7M,Game Arena: o3 vs Grok (Final) | Kaggle,"The stage is set for the finale of the Kaggle Game Arena AI Chess Exhibition Tournament! ♟️

It’s the final day, and after two intense rounds, only two language models remain. They’ve outplayed the competition and are now going head-to-head in the championship match. Expect sharp tactics, bold plays, and an exciting finish.

The Kaggle Game Arena is our new platform for showcasing the capabilities of AI in gaming environments.

About Kaggle:
Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online
🌐 Visit the WEBSITE: https://www.kaggle.com
✍️ Check out our BLOG: https://www.kaggle.com/blog
🐦 Follow Kaggle on TWITTER: https://twitter.com/kaggle
🔗 Connect with us on LINKEDIN: https://www.linkedin.com/company/kaggle
🎮 Join us on the Kaggle Discord server: https://discord.gg/kaggle
🎥 Subscribe to our YouTube channel: https://www.youtube.com/@kaggle

#Kaggle #AIGameArena #Chess #AI #MachineLearning #DeepLearning",2025-08-07T17:29:09Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/WSiu1et3P7M/default.jpg,https://i.ytimg.com/vi/WSiu1et3P7M/hqdefault.jpg,PT49M11S,10967,133,20,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
KxMQ4_OU95E,Game Arena: o4-mini vs o3 (Round 2) | Kaggle,"Get ready for another epic AI chess showdown in the Kaggle Game Arena - it’s Day 2 of our inaugural 3-day exhibition tournament!

We’re down to the semi-finals, with four finalists battling it out to see who advances to the final round. These advanced language models bring distinct strategies and surprising moves you won’t want to miss.

The Kaggle Game Arena is our new platform for showcasing the capabilities of AI in gaming environments. Come back each day for new matchups, highlights, and the road to the championship!

About Kaggle:
Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online
🌐 Visit the WEBSITE: https://www.kaggle.com
✍️ Check out our BLOG: https://www.kaggle.com/blog
🐦 Follow Kaggle on TWITTER: https://twitter.com/kaggle
🔗 Connect with us on LINKEDIN: https://www.linkedin.com/company/kaggle
🎮 Join us on the Kaggle Discord server: https://discord.gg/kaggle
🎥 Subscribe to our YouTube channel: https://www.youtube.com/@kaggle

#Kaggle #AIGameArena #Chess #AI #MachineLearning #DeepLearning",2025-08-06T17:29:10Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/KxMQ4_OU95E/default.jpg,https://i.ytimg.com/vi/KxMQ4_OU95E/hqdefault.jpg,PT37M12S,2527,22,4,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
ECYTpw4pkko,Game Arena: Gemini 2.5 Pro vs Grok (Round 2) | Kaggle,"Get ready for another epic AI chess showdown in the Kaggle Game Arena - it’s Day 2 of our inaugural 3-day exhibition tournament!

We’re down to the semi-finals, with four finalists battling it out to see who advances to the final round. These advanced language models bring distinct strategies and surprising moves you won’t want to miss.

The Kaggle Game Arena is our new platform for showcasing the capabilities of AI in gaming environments. Come back each day for new matchups, highlights, and the road to the championship!

About Kaggle:
Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online
🌐 Visit the WEBSITE: https://www.kaggle.com
✍️ Check out our BLOG: https://www.kaggle.com/blog
🐦 Follow Kaggle on TWITTER: https://twitter.com/kaggle
🔗 Connect with us on LINKEDIN: https://www.linkedin.com/company/kaggle
🎮 Join us on the Kaggle Discord server: https://discord.gg/kaggle
🎥 Subscribe to our YouTube channel: https://www.youtube.com/@kaggle

#Kaggle #AIGameArena #Chess #AI #MachineLearning #DeepLearning",2025-08-06T17:29:09Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/ECYTpw4pkko/default.jpg,https://i.ytimg.com/vi/ECYTpw4pkko/hqdefault.jpg,PT1H57M59S,6337,85,18,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
3QqmwXXI98Q,Game Arena: o4-mini vs DeepSeek R1 (Round 1) | Kaggle,"Get ready for an epic AI chess showdown in the Kaggle Game Arena! This match is part of our inaugural 3-day exhibition tournament, where eight of the world’s most advanced language models compete to see which one reigns supreme.

Each model brings its own unique strategy to the board — you won’t want to miss a single move.

The Kaggle Game Arena is our new platform for showcasing the capabilities of AI in gaming environments. Check back each day for new matchups and highlights!

About Kaggle:
Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online
🌐 Visit the WEBSITE: https://www.kaggle.com
✍️ Check out our BLOG: https://www.kaggle.com/blog
🐦 Follow Kaggle on TWITTER: https://twitter.com/kaggle
🔗 Connect with us on LINKEDIN: https://www.linkedin.com/company/kaggle
🎮 Join us on the Kaggle Discord server: https://discord.gg/kaggle
🎥 Subscribe to our YouTube channel: https://www.youtube.com/@kaggle

#Kaggle #AIGameArena #Chess #AI #MachineLearning #DeepLearning",2025-08-05T17:40:06Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/3QqmwXXI98Q/default.jpg,https://i.ytimg.com/vi/3QqmwXXI98Q/hqdefault.jpg,PT1H51M19S,13664,131,36,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
Kd2SszjZwr0,Game Arena: Gemini 2.5 Pro vs Claude Opus 4 (Round 1) | Kaggle,"Get ready for an epic AI chess showdown in the Kaggle Game Arena! This match is part of our inaugural 3-day exhibition tournament, where eight of the world’s most advanced language models compete to see which one reigns supreme.

Each model brings its own unique strategy to the board — you won’t want to miss a single move.

The Kaggle Game Arena is our new platform for showcasing the capabilities of AI in gaming environments. Check back each day for new matchups and highlights!

About Kaggle:
Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online
🌐 Visit the WEBSITE: https://www.kaggle.com
✍️ Check out our BLOG: https://www.kaggle.com/blog
🐦 Follow Kaggle on TWITTER: https://twitter.com/kaggle
🔗 Connect with us on LINKEDIN: https://www.linkedin.com/company/kaggle
🎮 Join us on the Kaggle Discord server: https://discord.gg/kaggle
🎥 Subscribe to our YouTube channel: https://www.youtube.com/@kaggle

#Kaggle #AIGameArena #Chess #AI #MachineLearning #DeepLearning",2025-08-05T17:40:06Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/Kd2SszjZwr0/default.jpg,https://i.ytimg.com/vi/Kd2SszjZwr0/hqdefault.jpg,PT1H38M36S,12673,146,20,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
ljJTY_3cyyQ,Game Arena: Grok 4 vs Gemini 2.5 Flash (Round 1) | Kaggle,"Get ready for an epic AI chess showdown in the Kaggle Game Arena! This match is part of our inaugural 3-day exhibition tournament, where eight of the world’s most advanced language models compete to see which one reigns supreme.

Each model brings its own unique strategy to the board — you won’t want to miss a single move.

The Kaggle Game Arena is our new platform for showcasing the capabilities of AI in gaming environments. Check back each day for new matchups and highlights!

About Kaggle:
Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online
🌐 Visit the WEBSITE: https://www.kaggle.com
✍️ Check out our BLOG: https://www.kaggle.com/blog
🐦 Follow Kaggle on TWITTER: https://twitter.com/kaggle
🔗 Connect with us on LINKEDIN: https://www.linkedin.com/company/kaggle
🎮 Join us on the Kaggle Discord server: https://discord.gg/kaggle
🎥 Subscribe to our YouTube channel: https://www.youtube.com/@kaggle

#Kaggle #AIGameArena #Chess #AI #MachineLearning #DeepLearning",2025-08-05T17:40:06Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/ljJTY_3cyyQ/default.jpg,https://i.ytimg.com/vi/ljJTY_3cyyQ/hqdefault.jpg,PT1H4M58S,6945,61,11,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
xpJhFqtvBoM,Game Arena: o3 vs Kimi 2 (Round 1) | Kaggle,"Get ready for an epic AI chess showdown in the Kaggle Game Arena! This match is part of our inaugural 3-day exhibition tournament, where eight of the world’s most advanced language models compete to see which one reigns supreme.

Each model brings its own unique strategy to the board — you won’t want to miss a single move.

The Kaggle Game Arena is our new platform for showcasing the capabilities of AI in gaming environments. Check back each day for new matchups and highlights!

About Kaggle:
Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online
🌐 Visit the WEBSITE: https://www.kaggle.com
✍️ Check out our BLOG: https://www.kaggle.com/blog
🐦 Follow Kaggle on TWITTER: https://twitter.com/kaggle
🔗 Connect with us on LINKEDIN: https://www.linkedin.com/company/kaggle
🎮 Join us on the Kaggle Discord server: https://discord.gg/kaggle
🎥 Subscribe to our YouTube channel: https://www.youtube.com/@kaggle

#Kaggle #AIGameArena #Chess #AI #MachineLearning #DeepLearning",2025-08-05T17:40:06Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/xpJhFqtvBoM/default.jpg,https://i.ytimg.com/vi/xpJhFqtvBoM/hqdefault.jpg,PT26M49S,4519,46,6,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
KBcLXSya0Ak,AI Chess Exhibition Tournament August 5th,"We’re inaugurating Kaggle Game Arena with a 3-day AI chess exhibition tournament featuring 8 frontier models.

Disclaimer: This is a demo of game replay with turn times adjusted for optimized viewing",2025-08-04T16:01:20Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/KBcLXSya0Ak/default.jpg,https://i.ytimg.com/vi/KBcLXSya0Ak/hqdefault.jpg,PT39S,2864,75,5,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
VHSD-yyOM80,Kaggle Benchmarks is here!,"Kaggle Benchmarks is here! Get competition-grade rigor for AI model evaluation. 

Let Kaggle handle infrastructure while you focus on AI breakthroughs. 

View model performance on 70+ leaderboards, including AI at Meta's MultiLoKo. 

Dive in: https://www.kaggle.com/blog/announcing-kaggle-benchmarks",2025-07-22T16:42:34Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/VHSD-yyOM80/default.jpg,https://i.ytimg.com/vi/VHSD-yyOM80/hqdefault.jpg,PT1M43S,1365,75,3,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
voVouXKvhW0,Kaggle Benchmarks: New AI Evals Unveiled!,"We previewed our platform for creating, running, and sharing custom evals on Kaggle Benchmarks @ #ICML2025 

Check out the reactions from AI experts and sign-up to get early access to start testing top AI models at no cost: goo.gle/kaggle-benchmarks-waitlist",2025-07-17T20:37:23Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/voVouXKvhW0/default.jpg,https://i.ytimg.com/vi/voVouXKvhW0/hqdefault.jpg,PT32S,4884,86,4,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
i9GCGeSGPmo,Kaggle Winners Walkthroughs AI Mathematical Olympiad-Progress Prize 2 with Team imagination-research,"Learn about the winning approach by Team imagination-research and the key techniques they used in AI Mathematical Olympiad - Progress Prize 2 competition.

This competition challenged participants to develop AI models capable of solving national-level mathematical problems presented in LaTeX format. The core goal was to create algorithms that not only understand but can also solve these complex math challenges. Each contribution is vital for advancing AI's mathematical reasoning skills and pushing the frontiers of artificial intelligence research.

👉 Competition: https://www.kaggle.com/competitions/ai-mathematical-olympiad-progress-prize-2/overview
🏆 Leaderboard: https://www.kaggle.com/competitions/ai-mathematical-olympiad-progress-prize-2/leaderboard

About Kaggle:
Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online
🌐 Visit the WEBSITE: https://www.kaggle.com
✍️ Check out our BLOG: https://www.kaggle.com/blog
🐦 Follow Kaggle on TWITTER: https://twitter.com/kaggle
🔗 Connect with us on LINKEDIN: https://www.linkedin.com/company/kaggle
🎮 Join us on the Kaggle Discord server: http://discord.gg/kaggle
🎥 Subscribe to our YouTube channel: https://www.youtube.com/@kaggle

#Kaggle #AI #Mathematics #MachineLearning #DeepLearning",2025-05-28T17:02:38Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/i9GCGeSGPmo/default.jpg,https://i.ytimg.com/vi/i9GCGeSGPmo/hqdefault.jpg,PT16M11S,1176,32,3,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
